Store,Date,Actual_Demand,Forecast_Demand,sigma_demand,Safety_Stock,Reorder_Point,Recommended_Inventory,Stockout_Risk_pct
970,2015-07-23,2782,2197.4739,1047.8678894751517,4560.188646426327,19942.505946426325,35324.82324642633,5.000000000000004
973,2015-07-23,5614,5760.1323,2290.5485426938235,9968.177824126782,50289.103924126786,90610.03002412678,5.000000000000004
371,2015-07-23,5317,4899.576,1689.3766588307956,7351.953749624389,41648.985749624386,75946.01774962439,5.000000000000004
824,2015-07-23,6003,6664.9424,1751.489118816709,7622.2593269536455,54276.856126953644,100931.45292695364,5.000000000000004
974,2015-07-23,11307,10046.141,2306.155252920919,10036.096254971451,80359.08325497144,150682.07025497145,5.000000000000016
1022,2015-07-23,4640,6067.6074,1752.629479369219,7627.22203198223,50100.47383198223,92573.72563198223,5.000000000000004
820,2015-07-23,11401,9191.551,2362.494337644492,10281.276832682608,74622.13383268261,138962.9908326826,4.999999999999993
393,2015-07-23,4877,5036.9526,1270.3576295266487,5528.435881330493,40787.10408133049,76045.77228133049,5.000000000000004
293,2015-07-23,5030,5107.399,1611.6716516225245,7013.791377057444,42765.58437705745,78517.37737705745,5.000000000000004
50,2015-07-23,3794,3354.9824,1190.6368241938592,5181.501010041864,28666.377810041864,52151.25461004186,5.000000000000004
12,2015-07-23,5784,6474.342,2228.7816755957165,9699.376223376146,55019.770223376145,100340.16422337614,5.000000000000004
589,2015-07-23,4669,3822.5269,1506.1771083140304,6554.692454867661,33312.380754867656,60070.06905486765,5.000000000000016
310,2015-07-23,7615,7846.928,3099.392984878269,13488.166630942884,68416.66263094288,123345.15863094288,5.000000000000004
183,2015-07-23,4979,5248.5356,2982.9230185311,12981.304054543063,49721.05325454306,86460.80245454307,5.000000000000004
819,2015-07-23,4882,5428.623,1178.0843816742572,5126.87436632299,43127.23536632299,81127.59636632298,5.000000000000004
1059,2015-07-23,6329,7605.5957,1732.5453257410284,7539.81833322567,60778.98823322567,114018.15813322566,5.000000000000016
223,2015-07-23,5296,6073.0537,1903.9323505319987,8285.6730086543,50797.048908654295,93308.4248086543,5.000000000000004
527,2015-07-23,8817,9037.193,1927.3491640073953,8387.580021951053,71647.93102195105,134908.28202195105,4.999999999999993
492,2015-07-23,6885,5924.692,1702.2150089755514,7407.82462720065,48880.66862720065,90353.51262720065,5.000000000000004
1018,2015-07-23,8643,8961.523,2201.6248190093834,9581.193015052384,72311.85401505238,135042.51501505237,5.000000000000004
940,2015-07-23,6099,6520.503,1653.9448711434252,7197.75908676907,52841.28008676907,98484.80108676906,5.000000000000016
166,2015-07-23,4782,5032.0166,1163.8597404336435,5064.970525069276,40289.086725069275,75513.20292506927,4.999999999999993
31,2015-07-23,4683,5115.1504,1049.5913868312468,4567.689089138955,40373.74188913896,76179.79468913897,5.000000000000004
836,2015-07-23,5570,5740.778,2204.160644843261,9592.228608654506,49777.67460865451,89963.12060865451,5.000000000000004
735,2015-07-23,4386,4341.3223,1640.5347936558426,7139.400124040285,37528.656224040285,67917.91232404028,5.000000000000004
936,2015-07-23,5526,5686.895,1043.461496847053,4541.0125825005425,44349.277582500545,84157.54258250055,4.999999999999993
896,2015-07-23,6845,6363.675,1071.9492616445305,4664.987735185666,49210.71273518566,93756.43773518567,5.000000000000016
275,2015-07-23,5543,4962.752,1673.7974911497652,7284.155180459919,42023.419180459925,76762.68318045992,5.000000000000004
699,2015-07-23,7142,5811.5933,1735.8965751277074,7554.402547092679,48235.55564709268,88916.70874709269,5.000000000000004
435,2015-07-23,2607,2691.7007,725.9888135992672,3159.4115808492893,22001.316480849287,40843.22138084928,5.000000000000004
29,2015-07-23,5590,6558.312,1914.212752261232,8330.412017948525,54238.59601794853,100146.78001794853,5.000000000000004
536,2015-07-23,6639,7069.1055,2131.2196723834027,9274.7987133293,58758.5372133293,108242.27571332929,5.000000000000016
1051,2015-07-23,7197,6246.305,2338.62289274751,10177.391320886332,53901.52632088633,97625.66132088634,5.000000000000004
627,2015-07-23,6351,5555.029,1398.615318518784,6086.5971371847645,44971.800137184764,83857.00313718477,5.000000000000004
1085,2015-07-23,6592,5992.9707,1707.232675090467,7429.660876100554,49380.455776100556,91331.25067610055,5.000000000000004
732,2015-07-23,10766,8057.003,2131.6882168889165,9276.837759812022,65675.85875981202,122074.87975981203,5.000000000000004
1035,2015-07-23,4308,4119.169,1705.139567213823,7420.551935106476,36254.73493510648,65088.917935106474,4.999999999999993
147,2015-07-23,6204,6785.746,1766.179745086555,7686.191076172719,55186.41307617272,102686.63507617272,5.000000000000004
42,2015-07-23,8036,8954.116,2818.832613999483,12267.203348482322,74946.01534848232,137624.82734848233,5.000000000000004
764,2015-07-23,4048,3572.4631,1113.910467625232,4847.597601396372,29854.839301396372,54862.08100139637,4.999999999999993
643,2015-07-23,6144,6517.148,2006.5829478087282,8732.395437074816,54352.43143707482,99972.46743707481,5.000000000000004
222,2015-07-23,4112,4341.1846,1427.339349818475,6211.60049183289,36599.89269183289,66988.18489183288,5.000000000000004
108,2015-07-23,12103,9890.739,1929.5598047818955,8397.200451265146,77632.37345126514,146867.54645126514,5.000000000000004
117,2015-07-23,2598,3237.3354,911.1960114401135,3965.409903074134,26626.757703074134,49288.10550307413,5.000000000000004
695,2015-07-23,5484,4648.471,2404.690408061019,10464.908799240558,43004.20579924056,75543.50279924055,5.000000000000004
363,2015-07-23,6574,6238.6885,1568.911608976617,6827.705074620751,50498.52457462075,94169.34407462075,4.999999999999993
678,2015-07-23,6280,6324.849,2239.2219320379018,9744.810900181901,54018.7539001819,98292.69690018191,5.000000000000004
637,2015-07-23,9009,7244.0195,1516.2805145653529,6598.661202207166,57306.797702207165,108014.93420220717,5.000000000000004
86,2015-07-23,3677,3831.7913,1306.6001177927749,5686.1586106644445,32508.69771066444,59331.23681066444,5.000000000000016
107,2015-07-23,7008,7121.4624,1061.0274813085473,4617.457527239454,54467.69432723946,104317.93112723946,4.999999999999982
276,2015-07-23,3602,3075.5415,1029.5731851977062,4480.572405129419,26009.36290512942,47538.153405129415,5.000000000000004
898,2015-07-23,5096,5710.4424,2465.3910053367604,10729.070128458097,50702.1669284581,90675.2637284581,5.000000000000004
138,2015-07-23,6434,7413.519,2416.210069271832,10515.040909205813,62409.67390920581,114304.30690920581,5.000000000000004
367,2015-07-23,3753,4517.626,1678.4291862730875,7304.311732375698,38927.6937323757,70551.0757323757,5.000000000000004
57,2015-07-23,8135,7471.2896,2330.2632304073645,10141.011126708818,62440.03832670882,114739.06552670882,4.999999999999993
593,2015-07-23,9588,9239.513,2217.827383600524,9651.704528797229,74328.29552879723,139004.88652879724,5.000000000000016
601,2015-07-23,3808,3659.7815,1140.416346637559,4962.947837575575,30581.418337575575,56199.88883757558,5.000000000000004
965,2015-07-23,7160,6060.469,2076.884499193099,9038.338905396706,51461.62190539671,93884.90490539672,5.000000000000004
877,2015-07-23,5835,6286.7817,1573.558031392845,6847.925717854314,50855.39761785431,94862.8695178543,5.000000000000004
669,2015-07-23,4864,3957.8943,839.2092583559494,3652.132649896805,31357.392749896804,59062.652849896804,5.000000000000004
321,2015-07-23,4900,5119.8643,1199.3071472034785,5219.233160197852,41058.28326019785,76897.33336019785,5.000000000000004
148,2015-07-23,7140,7716.3003,1675.731784219569,7292.572979482465,61306.67507948246,115320.77717948245,5.000000000000004
439,2015-07-23,5650,6051.7227,1875.0859489879201,8160.137114165299,50522.1960141653,92884.2549141653,5.000000000000004
899,2015-07-23,3961,4166.316,1907.3099188219962,8300.371759062893,37464.583759062894,66628.7957590629,5.000000000000004
491,2015-07-23,5992,5201.803,1524.3731664440606,6633.879400595943,43046.50040059594,79459.12140059593,5.000000000000004
1036,2015-07-23,4903,4093.5327,1015.6666057437307,4420.052728580873,33074.78162858087,61729.510528580875,5.000000000000004
999,2015-07-23,7181,7662.931,3219.887245295055,14012.542426623942,67653.05942662395,121293.57642662394,4.999999999999993
607,2015-07-23,3082,2873.6821,1687.5460439865722,7343.98714513879,27459.76184513879,47575.53654513879,5.000000000000004
185,2015-07-23,5231,5353.5103,1794.4628258432485,7809.275469776223,45283.84756977622,82758.41966977622,5.000000000000004
878,2015-07-23,6706,7201.4375,2235.1934473611914,9727.279443908117,60137.34194390812,110547.40444390812,5.000000000000004
121,2015-07-23,3895,3596.1877,1236.5132480663826,5381.149409790909,30554.46330979091,55727.77720979091,5.000000000000004
837,2015-07-23,3686,3394.3235,1085.755179216476,4725.0693439432525,28485.333843943255,52245.59834394326,4.999999999999993
745,2015-07-23,5905,6670.0366,2882.030198378879,12542.231250055716,59232.48745005572,105922.74365005572,5.000000000000004
381,2015-07-23,7726,7797.299,2243.2897899311233,9762.513703718745,64343.606703718746,118924.69970371874,5.000000000000004
784,2015-07-23,5431,5535.8423,2051.9421360957267,8929.792892913538,47680.688992913536,86431.58509291353,5.000000000000004
537,2015-07-23,5804,5055.3896,1484.4016264157624,6459.928309195939,41847.65550919594,77235.38270919594,5.000000000000004
228,2015-07-23,6693,7169.112,1422.9579460026043,6192.533176060336,56376.317176060336,106560.10117606033,5.000000000000004
5,2015-07-23,3713,3931.003,1568.8771975267948,6827.555320339355,34344.57632033936,61861.59732033936,4.999999999999993
966,2015-07-23,3966,4042.6226,907.8171425831332,3950.70549276237,32249.06369276237,60547.42189276237,5.000000000000004
448,2015-07-23,7436,7699.703,2005.6985712266835,8728.546741939568,62626.467741939574,116524.38874193958,4.999999999999993
779,2015-07-23,6259,5969.532,2462.030136980919,10714.444054052747,52501.168054052745,94287.89205405275,5.000000000000016
1069,2015-07-23,5262,5322.4624,2182.7307396032998,9498.968368932674,46756.205168932676,84013.44196893268,4.999999999999993
469,2015-07-23,8151,9727.8955,2912.2200055832986,12673.613476225803,80768.8819762258,148864.15047622583,5.000000000000004
897,2015-07-23,2611,2614.0762,595.374914239534,2590.9963952059366,20889.529795205937,39188.063195205934,5.000000000000004
1074,2015-07-23,4833,4089.5842,1390.4711431741355,6051.154715182719,34678.244115182715,63305.33351518271,5.000000000000004
288,2015-07-23,4741,3736.2244,1346.5088622404005,5859.83642363221,32013.40722363221,58166.97802363221,5.000000000000004
331,2015-07-23,5199,4372.3247,1400.5650210400468,6095.08199619292,36701.35489619292,67307.62779619292,5.000000000000004
311,2015-07-23,5730,5813.6553,1449.7424345161396,6309.095885583707,47004.68298558371,87700.27008558372,5.000000000000004
710,2015-07-23,4211,3295.3743,1463.3792195565343,6368.441450935568,29436.06155093557,52503.68165093557,4.999999999999993
404,2015-07-23,4588,4207.2314,1326.214984479313,5771.520031950023,35222.13983195002,64672.759631950015,4.999999999999993
382,2015-07-23,7009,6563.001,2087.092731280898,9082.763841530765,55023.770841530764,100964.77784153077,5.000000000000004
467,2015-07-23,11825,12082.348,2537.3089192536518,11042.047802277972,95618.48380227797,180194.919802278,5.000000000000004
998,2015-07-23,4176,3670.0815,820.2750477876284,3569.733358030013,29260.303858030013,54950.87435803001,4.999999999999993
501,2015-07-23,3861,3990.3032,1098.793418191998,4781.810112453058,32713.93251245306,60646.05491245306,5.000000000000004
881,2015-07-23,2770,3366.4731,1339.6920215645418,5830.170394386751,29395.482094386753,52960.79379438676,5.000000000000004
1070,2015-07-23,5877,5858.263,1540.0014778317948,6701.891836962187,47709.73283696219,88717.5738369622,4.999999999999993
580,2015-07-23,7838,8605.009,1500.5148101242578,6530.0508486336785,66765.11384863369,127000.17684863368,4.999999999999982
348,2015-07-23,8981,7482.6777,1504.157582613372,6545.90373420563,58924.647634205634,111303.39153420564,4.999999999999993
615,2015-07-23,8212,6996.6025,1848.021944998303,8042.357988609591,57018.57548860959,105994.79298860958,5.000000000000004
373,2015-07-23,3883,3649.2185,775.5348803082372,3375.02980252654,28919.55930252654,54464.088802526545,5.000000000000004
139,2015-07-23,6042,5426.706,1879.195563098162,8178.021635482301,46164.9636354823,84151.90563548231,5.000000000000004
609,2015-07-23,4117,4281.444,1132.0237782320517,4926.424440359616,34896.53244035962,64866.640440359624,5.000000000000016
49,2015-07-23,6284,6223.6875,1372.3112817517056,5972.125292952099,49537.9377929521,93103.7502929521,5.000000000000004
438,2015-07-23,4392,4450.269,1909.1147641665286,8308.22621794207,39460.109217942074,70611.99221794208,4.999999999999993
58,2015-07-23,5917,5708.037,2311.330172826051,10058.616852495788,50014.875852495796,89971.1348524958,5.000000000000004
535,2015-07-23,7286,7046.981,1983.6174501414764,8632.45249314685,57961.319493146846,107290.18649314684,5.000000000000004
20,2015-07-23,9262,6990.4443,1688.7962185580845,7349.4277469019735,56282.53784690197,105215.64794690197,5.000000000000004
835,2015-07-23,4316,4402.729,1395.5447187635912,6073.2342750511,36892.337275051104,67711.4402750511,5.000000000000004
1109,2015-07-23,4846,3759.349,1385.0217376608596,6027.439590975734,32342.882590975732,58658.32559097573,5.000000000000004
407,2015-07-23,3919,3410.206,648.1824180941935,2820.8079792260833,26692.249979226086,50563.69197922609,5.000000000000004
676,2015-07-23,8476,8099.2207,2070.416491222587,9010.190952006418,65704.73585200642,122399.28075200642,5.000000000000016
494,2015-07-23,5584,6471.3457,1702.594752709526,7409.477223946495,52708.897123946495,98008.3170239465,5.000000000000004
45,2015-07-23,4456,4171.635,1215.0783977355827,5287.867649658608,34489.312649658605,63690.757649658604,5.000000000000016
73,2015-07-23,3855,4066.2725,1279.0469696514988,5566.250791568965,34030.158291568965,62494.065791568966,5.000000000000004
882,2015-07-23,5831,5075.662,931.6743671674017,4054.529119554594,39584.1631195546,75113.7971195546,5.000000000000004
412,2015-07-23,8851,7241.319,2033.2783403153073,8848.570412034085,59537.80341203409,110227.0364120341,4.999999999999993
772,2015-07-23,3565,3479.4795,713.9116014694279,3106.8530797365574,27463.209579736555,51819.566079736556,5.000000000000004
322,2015-07-23,4676,4548.939,2055.9831767279907,8947.37899111932,40789.95199111932,72632.52499111932,5.000000000000016
528,2015-07-23,9453,9265.079,2939.7089012584142,12793.241676707494,77648.79467670749,142504.3476767075,5.000000000000004
252,2015-07-23,7580,8853.065,2716.3857419097453,11821.367506332883,73792.82250633289,135764.2775063329,5.000000000000004
599,2015-07-23,7508,8317.347,1813.9913685179067,7894.26121987,66115.69021987,124337.11921986999,5.000000000000004
35,2015-07-23,7779,9184.174,3496.256741144734,15215.267550516726,79504.48555051674,143793.70355051674,5.000000000000004
1115,2015-07-23,6150,5292.8457,1516.4135035645945,6599.239953527379,43649.15985352738,80699.07975352739,5.000000000000004
967,2015-07-23,6581,6687.763,2359.797643769529,10269.541161692963,57083.88216169296,103898.22316169296,5.000000000000004
893,2015-07-23,5407,5315.8994,1120.3258295548671,4875.516445869113,42086.812245869114,79298.10804586911,5.000000000000004
425,2015-07-23,2791,2801.2458,800.887855739656,3485.3627480025093,23094.08334800251,42702.80394800251,5.000000000000004
22,2015-07-23,4390,3891.3484,1252.799909719462,5452.026903322808,32691.465703322807,59930.9045033228,5.000000000000004
368,2015-07-23,7167,7466.574,3050.865952253673,13276.983116835698,65543.00111683569,117809.01911683568,5.000000000000016
823,2015-07-23,4847,5845.7495,1457.4684791843945,6342.718655717073,47262.96515571707,88183.21165571708,5.000000000000004
559,2015-07-23,5147,4938.0137,2198.034568510648,9565.568698545881,44131.66459854588,78697.76049854589,5.000000000000004
337,2015-07-23,5763,4315.2656,748.7060070932203,3258.273936390771,33465.13313639077,63671.992336390766,5.000000000000027
629,2015-07-23,5032,4678.6987,1141.6004036479485,4968.100704067367,37718.99160406736,70469.88250406735,5.000000000000004
461,2015-07-23,4266,3179.9868,946.054636219619,4117.11023337928,26377.017833379283,48636.925433379285,5.000000000000004
233,2015-07-23,9510,7614.419,1597.3394290895633,6951.419355613404,60252.3523556134,113553.28535561339,5.000000000000004
493,2015-07-23,6340,7414.8384,2169.2384597831374,9440.251672039587,61344.12047203958,113247.98927203959,5.000000000000004
723,2015-07-23,6710,6015.954,1603.3999780638428,6977.794098938599,49089.4720989386,91201.1500989386,5.000000000000004
895,2015-07-23,9300,8001.8413,1633.478482877269,7108.6919511672495,63121.581051167246,119134.47015116725,5.000000000000004
462,2015-07-23,4282,4234.2505,1346.339602937079,5859.099828531757,35498.85332853175,65138.60682853175,5.000000000000016
821,2015-07-23,6231,6005.569,1933.351751002249,8413.702522065862,50452.68552206586,92491.66852206585,5.000000000000004
783,2015-07-23,6078,6442.83,1235.7142213236893,5377.672146371714,50477.48214637171,95577.2921463717,5.000000000000016
1089,2015-07-23,8274,8939.966,1995.5475715564485,8684.370874054859,71264.13287405486,133843.89487405488,5.000000000000004
305,2015-07-23,5081,4997.1836,1430.1658713380918,6223.901156327049,41204.186356327045,76184.47155632704,5.000000000000016
210,2015-07-23,2374,2196.0745,754.0638170804147,3281.5904484422576,18654.11194844226,34026.63344844226,4.999999999999993
879,2015-07-23,4520,3076.5085,878.7796946471503,3824.338188516423,25359.897688516423,46895.45718851642,5.000000000000004
682,2015-07-23,10065,10534.041,2953.10428602478,12851.536698570113,86589.82369857011,160328.1106985701,5.000000000000004
32,2015-07-23,3528,3371.1653,1247.7276725422046,5429.953168055191,29028.110268055192,52626.267368055196,5.000000000000004
46,2015-07-23,4350,3683.194,1244.7200691620185,5416.864458185335,31199.222458185337,56981.58045818534,5.000000000000004
662,2015-07-23,5182,6287.5464,2500.340707818109,10881.166817413088,54893.99161741309,98906.8164174131,5.000000000000004
992,2015-07-23,3655,4688.7744,1317.0374369564536,5731.580504805294,38553.00130480529,71374.4221048053,5.000000000000004
201,2015-07-23,5486,4946.246,1001.9793405308192,4360.487479896892,38984.20947989689,73607.93147989688,5.000000000000016
109,2015-07-23,5625,5876.086,1439.0888037426512,6262.732630650098,47395.3346306501,88527.9366306501,5.000000000000004
880,2015-07-23,7754,6877.424,1570.9580852928943,6836.611080956475,54978.57908095648,103120.54708095649,4.999999999999993
714,2015-07-23,5229,3960.521,1240.1818535541754,5397.114717308853,33120.76171730885,60844.40871730885,5.000000000000016
1108,2015-07-23,4695,4929.695,2206.0027500738347,9600.245217849577,44108.11021784958,78615.97521784957,4.999999999999993
561,2015-07-23,6037,6271.0137,1604.9498635059667,6984.539004539223,50881.63490453923,94778.73080453923,4.999999999999993
176,2015-07-23,4087,4418.4453,1450.0648340638136,6310.498927676782,37239.616027676784,68168.7331276768,5.000000000000004
146,2015-07-23,5933,7171.6255,1870.504102254708,8140.197496144439,58341.57599614444,108542.95449614443,4.999999999999993
116,2015-07-23,6232,6541.102,1204.751123247252,5242.9246560396305,51030.63865603963,96818.35265603963,5.000000000000016
452,2015-07-23,3873,4186.263,1549.022969784356,6741.152229984157,36044.99322998416,65348.83422998416,4.999999999999993
61,2015-07-23,3928,4636.8223,1423.3170033250026,6194.095748156936,38651.85184815693,71109.60794815693,5.000000000000004
572,2015-07-23,5209,5875.95,1807.090633441297,7864.230092793367,48995.88009279337,90127.53009279337,5.000000000000004
329,2015-07-23,5176,5753.0024,1930.9893610902343,8403.421699680322,48674.43849968033,88945.45529968032,5.000000000000004
384,2015-07-23,8856,7365.8315,2749.2481289822877,11964.380462381889,63525.20096238189,115086.02146238189,5.000000000000004
342,2015-07-23,10168,9607.389,2091.0441333974977,9099.9598442431,76351.6828442431,143603.4058442431,5.000000000000004
894,2015-07-23,5888,6117.6426,2480.1303240229054,10793.21378092013,53616.71198092013,96440.21018092014,5.000000000000004
502,2015-07-23,9236,8219.046,2602.285151620556,11324.81615514307,68858.13815514307,126391.46015514307,5.000000000000004
746,2015-07-23,5357,5018.5166,1464.685363411912,6374.125623949855,41503.74182394985,76633.35802394984,5.000000000000004
760,2015-07-23,7777,7321.7847,850.1725423254617,3699.843476411738,54952.33637641174,106204.82927641174,4.999999999999982
203,2015-07-23,6079,6447.0703,1457.2943205755041,6341.960739457861,51471.45283945787,96600.94493945787,4.999999999999993
822,2015-07-23,6031,6243.43,1972.4623738089272,8583.907010502859,52287.91701050286,95991.92701050287,5.000000000000004
88,2015-07-23,4625,5926.5957,2246.0148298913664,9774.372733289718,51260.54263328972,92746.71253328971,5.000000000000004
1043,2015-07-23,6449,6349.058,1525.2321232799625,6637.617472208015,51081.02347220802,95524.42947220802,4.999999999999993
289,2015-07-23,5245,4779.04,987.196159570758,4296.152944361213,37749.43294436121,71202.7129443612,5.000000000000027
503,2015-07-23,5745,5955.5864,1929.9579305759726,8398.9330444138,50088.037844413804,91777.1426444138,4.999999999999993
701,2015-07-23,5506,3823.3616,1781.4017804662362,7752.435450688948,34515.96665068895,61279.497850688946,5.000000000000004
242,2015-07-23,3226,3091.7075,1360.40219923307,5920.29847066247,27562.25097066247,49204.20347066247,5.000000000000004
788,2015-07-23,14169,14992.409,3071.5695603986806,13367.082603375178,118313.94560337518,223260.80860337516,5.000000000000004
719,2015-07-23,4772,3627.4138,1145.4575760894397,4984.886631140489,30376.78323114049,55768.679831140485,5.000000000000004
1081,2015-07-23,5582,5527.283,2079.9791690490883,9051.806517567537,47742.787517567536,86433.76851756754,5.000000000000004
852,2015-07-23,4001,3092.1714,1375.7179626085035,5986.950737572745,27632.150537572747,49277.350337572745,5.000000000000004
96,2015-07-23,4655,4370.0,2011.9774272630634,8755.871530013746,39345.87153001375,69935.87153001374,5.000000000000004
189,2015-07-23,8031,6503.9585,1765.4758483945245,7683.127806713377,53210.83730671337,98738.54680671336,5.000000000000004
91,2015-07-23,3997,3339.6902,1297.1819097167947,5645.171759202399,29023.0031592024,52400.8345592024,5.000000000000004
646,2015-07-23,4818,4115.489,863.2844418766022,3756.904806438886,32565.32780643888,61373.750806438875,5.000000000000016
78,2015-07-23,2893,3146.9412,1026.9273530808987,4469.058078084377,26497.646478084378,48526.234878084375,5.000000000000004
799,2015-07-23,7889,8417.254,1479.1176559793532,6436.933137539104,65357.71113753911,124278.48913753912,5.000000000000004
324,2015-07-23,4486,4040.8286,2318.4278038380226,10089.50484580335,38375.30504580335,66661.10524580334,5.000000000000004
423,2015-07-23,10044,11465.257,2331.0023890873717,10144.22785188413,90401.02685188413,170657.82585188415,4.999999999999993
1078,2015-07-23,6938,5540.5015,2219.4130685759055,9658.605229442961,48442.115729442965,87225.62622944298,5.000000000000004
957,2015-07-23,6526,6745.9487,2323.974466445281,10113.643220593944,57335.28412059394,104556.92502059395,5.000000000000004
430,2015-07-23,7660,7072.528,1323.214313533605,5758.461491159033,55266.157491159036,104773.85349115904,5.000000000000004
756,2015-07-23,13879,13505.906,3759.0347250814157,16358.844131987375,110900.18613198737,205441.52813198738,5.000000000000016
862,2015-07-23,7185,7221.2617,2062.6217230538905,8976.26910588303,59525.10100588303,110073.93290588303,5.000000000000004
192,2015-07-23,10178,9627.563,2774.9404185381813,12076.190060051846,79469.13106005185,146862.07206005184,5.000000000000004
66,2015-07-23,6430,4961.683,1124.978900951572,4895.766024625547,39627.54702462555,74359.32802462555,5.000000000000004
920,2015-07-23,5245,5046.477,1094.726038262819,4764.109388955333,40089.44838895533,75414.78738895533,5.000000000000016
1095,2015-07-23,3874,4056.215,1232.0701651911072,5361.81367454559,33755.31867454559,62148.823674545594,5.000000000000004
261,2015-07-23,9327,9988.257,4070.186954388987,17712.93931674327,87630.73831674327,157548.53731674328,5.000000000000004
958,2015-07-23,3389,3196.134,718.1103627601104,3125.125558318199,25498.0635583182,47871.0015583182,5.000000000000004
645,2015-07-23,8472,7767.1333,2511.0662068934566,10927.84283411511,65297.77593411511,119667.7090341151,5.000000000000016
919,2015-07-23,4710,4268.11,1583.118550465372,6889.531888790916,36766.30188879091,66643.0718887909,5.000000000000004
1007,2015-07-23,5419,6082.124,1675.9619492018378,7293.574628401656,49868.44262840166,92443.31062840167,5.000000000000004
1107,2015-07-23,5075,4592.106,2225.204256154746,9683.807746011706,41828.549746011704,73973.2917460117,5.000000000000004
457,2015-07-23,4791,4096.6646,1316.9551192834585,5731.2222686940795,34407.87446869408,63084.526668694074,5.000000000000016
863,2015-07-23,8820,7880.989,2826.158844808972,12299.086179222813,67466.0091792228,122632.9321792228,5.000000000000004
590,2015-07-23,4746,4026.8545,1044.049578798102,4543.571840841481,32731.553340841478,60919.53484084147,5.000000000000016
205,2015-07-23,4835,5146.901,1655.6340109338573,7205.110009697354,43233.417009697354,79261.72400969735,5.000000000000004
667,2015-07-23,6541,7337.199,1989.8955855469806,8659.774145126516,60020.167145126514,111380.56014512651,5.000000000000004
639,2015-07-23,3632,3829.398,1191.8812739800678,5186.916698262789,31992.70269826279,58798.488698262794,5.000000000000004
1063,2015-07-23,3373,3822.7188,1168.919002041339,5086.987792297751,31846.019392297752,58605.05099229775,5.000000000000004
237,2015-07-23,3812,4383.7026,707.2458521633793,3077.844581040608,33763.762781040605,64449.6809810406,5.000000000000004
1037,2015-07-23,6204,5451.6514,1227.8812051753941,5343.583849874127,43505.143649874124,81666.70344987413,4.999999999999993
981,2015-07-23,6060,6028.3877,1594.7374575837537,6940.095904405198,49138.8098044052,91337.5237044052,5.000000000000004
158,2015-07-23,7479,6585.7134,1446.8667391710833,6296.581222814839,52396.57502281484,98496.56882281484,4.999999999999993
37,2015-07-23,5196,5603.904,1425.9632763564468,6205.611994006764,45432.93999400677,84660.26799400678,4.999999999999993
687,2015-07-23,6626,7656.5547,1628.907175089314,7088.798197304446,60684.68109730444,114280.56399730445,5.000000000000016
478,2015-07-23,5452,6149.0327,1801.9014111216745,7841.647252968418,50884.87615296842,93928.10505296843,5.000000000000004
163,2015-07-23,5215,5911.947,926.4694423380573,4031.8779443915046,45415.506944391505,86799.13594439151,5.000000000000004
317,2015-07-23,5060,4201.7847,1164.6105900414839,5068.238127685253,34480.73102768525,63893.22392768525,5.000000000000016
300,2015-07-23,7151,6025.198,1652.611729229289,7191.95742161454,49368.34342161454,91544.72942161454,5.000000000000004
360,2015-07-23,5742,5905.928,1837.5877193856008,7996.949557211691,49338.44555721169,90679.94155721168,4.999999999999993
130,2015-07-23,5161,4450.1836,1133.914773095267,4934.653811058249,36085.93901105825,67237.22421105826,4.999999999999993
53,2015-07-23,4517,4914.14,1405.147249207007,6115.023274165255,40514.00327416526,74912.98327416526,4.999999999999993
550,2015-07-23,4325,4409.471,962.4210037742107,4188.334596922924,35054.631596922925,65920.92859692292,4.999999999999993
250,2015-07-23,6266,6538.901,2163.4504712101234,9415.063077139974,55187.370077139974,100959.67707713998,5.000000000000004
640,2015-07-23,9945,9689.07,2554.5211911612623,11116.953434677494,78940.44343467748,146763.93343467748,5.000000000000016
477,2015-07-23,5462,4856.839,1596.6447780036826,6948.396321863751,40946.26932186375,74944.14232186375,5.000000000000004
789,2015-07-23,4235,3227.7754,410.4517892083833,1786.2343219534512,24380.662121953454,46975.089921953455,4.999999999999993
706,2015-07-23,4749,4294.4136,1204.5645753100791,5242.112822989248,35303.00802298925,65363.90322298925,5.000000000000004
956,2015-07-23,2495,2808.1912,1030.493771278453,4484.578679427588,24141.91707942759,43799.25547942759,5.000000000000004
388,2015-07-23,8329,7969.151,2285.653519312321,9946.875300905558,65730.93230090555,121514.98930090555,5.000000000000016
797,2015-07-23,4266,3905.2458,1126.399809075387,4901.949637234463,32238.670237234463,59575.39083723446,5.000000000000004
683,2015-07-23,6750,7106.6763,2178.6179339890814,9481.069958593647,59227.80405859365,108974.53815859364,5.000000000000004
740,2015-07-23,6691,6023.728,1460.0847542711974,6354.1043543023625,48520.20035430236,90686.29635430235,5.000000000000004
334,2015-07-23,4764,4281.8364,879.3561908264722,3826.847027042784,33799.70182704279,63772.55662704279,4.999999999999993
1008,2015-07-23,4728,4749.974,1425.0388403660234,6201.588965388158,39451.40696538816,72701.22496538816,4.999999999999993
798,2015-07-23,6456,6244.0034,2636.1770831628746,11472.30955863132,55180.33335863132,98888.35715863132,5.000000000000004
418,2015-07-23,3665,4319.0425,1566.4950275262127,6817.188417507784,37050.48591750778,67283.78341750777,5.000000000000004
365,2015-07-23,4361,4003.0767,1248.9105983850925,5435.101111848949,33456.63801184895,61478.174911848946,5.000000000000004
